model_id,model_family,feature_set,protocol,paper_id,paper_label,n_predictions,n_unique_rows,ignition_prevalence,roc_auc,pr_auc,brier
mlp_physics,mlp,physics,interpolation_stratified,doi::10.1016/s0010-2180(00)00249-2,"Olson, Sandra L., et al. �Experimental Observations of Spot Radiative Ignition and Subsequent Three-",96,32,0.90625,0.6845466155810983,0.9543665560238053,0.13404147779269968
mlp_physics,mlp,physics,interpolation_stratified,doi::10.1016/s0010-2180(02)00501-1,"Bhattacharjee, Subrata, Kazunori Wakai, and Shuhei Takahashi. ""Predictions of a Critical Fuel Thickn",54,18,0.3888888888888889,0.3686868686868687,0.36729495181149924,0.3997249336827235
mlp_physics,mlp,physics,interpolation_stratified,doi::10.1016/s0010-2180(99)00084-x,"Yang, Jiann C., Anthony Hamins, and Michelle K. Donnelly. ""Reduced Gravity Combustion of Thermoplast",117,39,1.0,,,5.383897780915442e-06
mlp_physics,mlp,physics,interpolation_stratified,doi::10.1016/s0082-0784(00)80697-9,Fujita et al. (2000) Radiative ignition of paper in 0,24,8,1.0,,,0.1976144263421548
mlp_physics,mlp,physics,interpolation_stratified,doi::10.1016/s0082-0784(00)80715-8,"Fujita, Osamu, Masao Kikuchi, Kenichi Ito, and Katsuhiro Nishizawa. ""Effective mechanisms to determi",99,33,1.0,,,0.0002018884863050324
mlp_physics,mlp,physics,interpolation_stratified,doi::10.1016/s0082-0784(06)80816-7,"Sacksteder, Kurt R., and James S. T�ien. �Buoyant Downward Diffusion Flame Spread and Extinction in ",207,69,0.9130434782608695,0.8024691358024691,0.9762959577940369,0.0779508624259802
mlp_physics,mlp,physics,interpolation_stratified,doi::10.1016/s0082-0784(98)80017-6,Kikuchi et al. (1998) Flame spread over ETFE wire insulation in 0,90,30,1.0,,,0.005326983917658623
mlp_physics,mlp,physics,interpolation_stratified,doi::10.1016/s1540-7489(02)80211-3,"Feier, Ioan I., et al. 'Upward flame spread over thin solids in partial gravity.' Proceedings of the",117,39,0.41025641025641024,0.926328502415459,0.8352493430900615,0.09315641652026183
mlp_physics,mlp,physics,interpolation_stratified,doi::10.1016/s1540-7489(02)80310-8,"Fujita, Osamu, Katsuhiro Nishizawa, and Kenichi Ito. ""Effect of low external flow on flame spread ov",63,21,1.0,,,0.00030795142086531996
mlp_physics,mlp,physics,interpolation_stratified,doi::10.1016/s1540-7489(02)80314-5,"Takahashi, Shuhei, Manabu Kondou, Kazunori Wakai, and Subrata Bhattacharjee. ""Effect of radiation lo",243,81,0.8518518518518519,0.8239398819108964,0.9563902202412008,0.12083307222127727
mlp_physics,mlp,physics,interpolation_stratified,doi::10.1016/s1540-7489(02)80315-7,"Son, Youngjin, and Paul D. Ronney. ""Radiation-Driven Flame Spread over Thermally Thick Fuels in Quie",120,40,1.0,,,0.0018161152921657357
mlp_physics,mlp,physics,interpolation_stratified,doi::10.1038/s41598-017-18398-4,"Link, Shmuel, Xinyan Huang, Carlos Fernandez-Pello, Sandra Olson, and Paul Ferkul. ""The Effect of Gr",255,85,0.8352941176470589,0.8602727475966913,0.9567048773950076,0.11021605391131131
mlp_physics,mlp,physics,interpolation_stratified,doi::10.1080/00102200490276773,"Olson, Sandra L., et al. �Sounding Rocket 0 Experiments Elucidating Diffusive and Radiative Transpor",165,55,0.9818181818181818,0.9341563786008231,0.9987478219652403,0.01791752751895865
mlp_physics,mlp,physics,interpolation_stratified,doi::10.1080/00102209108951711,"Olson, S. L., et al. �Mechanisms of 0 Flame Spread over a Thin Solid Fuel: Oxygen and Opposed Flow E",141,47,0.9361702127659575,0.9797979797979798,0.9985934971993271,0.06484694562866294
mlp_physics,mlp,physics,interpolation_stratified,doi::10.1080/01457632.2025.2529751,"Basavanahalli Vrushabhendra, Manu, Kambam Naresh, Amit Kumar, Akash Gupta, and Payal Sharma. ""Role o",24,8,1.0,,,3.3503096802019647e-06
mlp_physics,mlp,physics,interpolation_stratified,doi::10.15011/jasma.35.350104,Mizutani et al. (2018) Limiting Oxygen Concentration Trend of ETFE-Insulated Wires under 0,30,10,1.0,,,0.012907348450401557
mlp_physics,mlp,physics,interpolation_stratified,doi::10.2322/tastj.16.28,"Takahashi, S., Maruta, K. (2018) Prediction of Limiting Oxygen Concentration of Thin Materials in 0.",120,40,0.5,0.39416666666666667,0.43017444239801356,0.37772281006626773
mlp_physics,mlp,physics,interpolation_stratified,doi::10.2514/6.2012-3492,"Olson, S. L., and P. V. Ferkul. �Evaluating Material Flammability in 0 and Martian Gravity Compared ",78,26,0.5,0.23997370151216305,0.36627195041006944,0.5154375882139137
mlp_physics,mlp,physics,interpolation_stratified,doi::10.32865/2346/102744,"Thomsen, Maria, et al. ""Extinction of Opposed Flame Spread and Regression Burning of Thick Solid Fue",15,5,1.0,,,0.016640075852675313
mlp_physics,mlp,physics,interpolation_stratified,doi::10.5802/crmeca.149,"Coimbra, Alain, et al. ""An engineering model for creeping flame spread over idealized electrical wir",60,20,1.0,,,0.0004470517242706862
mlp_physics,mlp,physics,lopo,citation::andracchio charles r and john c aydelott comparison of flame spreading over thin flat surfaces in normal gravity and weightlessness in an oxygen environment nasa technical memorandum nasa tm x 1992 1970,"Andracchio, Charles R., and John C. Aydelott. �Comparison of Flame Spreading over Thin Flat Surfaces",10,10,1.0,,,1.10774205683839e-05
mlp_physics,mlp,physics,lopo,citation::andracchio charles r and thomas h cochran burning of solids in oxygen rich environments in normal and reduced gravity nasa technical memorandum x 3055 national aeronautics and space administration may 1974,"Andracchio, Charles R., and Thomas H. Cochran.�Burning of Solids in Oxygen-Rich Environments in Norm",18,18,1.0,,,0.0064453829357068075
mlp_physics,mlp,physics,lopo,citation::andracchio charles r and thomas h cochran gravity effects on flame spreading over solid surfaces nasa technical note d 8228 national aeronautics and space administration may 1976,"Andracchio, Charles R., and Thomas H. Cochran.�Gravity Effects on Flame Spreading over Solid Surface",74,74,0.9459459459459459,0.24107142857142858,0.8917677051198559,0.05509313250463383
mlp_physics,mlp,physics,lopo,citation::ferkul paul v an experimental study of opposed flow diffusion flame extinction over a thin fuel in 0 nasa cr 182185 1989,"Ferkul, Paul V. 'An Experimental Study of Opposed Flow Diffusion Flame Extinction Over a Thin Fuel i",13,13,0.7692307692307693,0.9,0.9697979797979798,0.16443340739499573
mlp_physics,mlp,physics,lopo,citation::ferkul paul v et al combustion experiments on the mir space station 37th aerospace sciences meeting and exhibit american institute of aeronautics and astronautics 1999 paper aiaa 99 0439,"Ferkul, Paul V., et al. �Combustion Experiments on the Mir Space Station.� 37th Aerospace Sciences M",4,4,1.0,,,0.0002912457708292848
mlp_physics,mlp,physics,lopo,citation::grayson g d k r sacksteder p v ferkul and j s t ien flame spreading over a thin solid in low speed concurrent flow drop tower experimental results and comparison with theory 0 science and technology vii 2 1994,"Grayson, G. D., K. R. Sacksteder, P. V. Ferkul, and J. S. T�ien. 'Flame Spreading Over a Thin Solid ",26,26,0.7307692307692307,0.9323308270676691,0.9759947439901,0.20909494902390785
mlp_physics,mlp,physics,lopo,citation::kimzey john howard flammability during weightlessness nasa technical memorandum nasa tm x 58001 may 1966,"Kimzey, John Howard. ""Flammability During Weightlessness."" NASA Technical Memorandum NASA TM X-58001",26,26,0.8076923076923077,0.9714285714285714,0.9940476190476191,0.1519126112903229
mlp_physics,mlp,physics,lopo,citation::mell w e s l olson and t kashiwagi flame spread along free edges of thermally thin samples in 0 proceedings of the combustion institute vol 28 no 2 2000 pp 2843 2849,"Mell, W. E., S. L. Olson, and T. Kashiwagi. ""Flame Spread along Free Edges of Thermally Thin Samples",7,7,0.8571428571428571,1.0,1.0,0.10397392927443404
mlp_physics,mlp,physics,lopo,citation::meyer florian jan hei meier hans christoph ries and christian eigenbrod sooting behavior in concurrent and upward burning of cylindrical pmma samples 52nd international conference on environmental systems ices 2023 171 calgary canada 16 20 july 2023,"Meyer, Florian, Jan Hei�meier, Hans?Christoph Ries, and Christian Eigenbrod. ""Sooting Behavior in Co",10,10,1.0,,,0.05252996693912308
mlp_physics,mlp,physics,lopo,citation::mitsui et al 2017 effect of ignition method on loc,Mitsui et al. (2017) Effect of Ignition Method on LOC,48,48,0.5833333333333334,0.6660714285714286,0.6993531140114991,0.2876703142758579
mlp_physics,mlp,physics,lopo,citation::nagachi et al 2017 effect of flow direction on loc in 0,Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,80,80,0.5375,0.6794468887492142,0.7414110114328591,0.25802184862949423
mlp_physics,mlp,physics,lopo,citation::nishizawa et al 2003 effect of low external flow on flame spreading over etfe wire under 0,Nishizawa et al. (2003) Effect of Low External Flow on Flame Spreading over ETFE Wire under 0,11,11,1.0,,,4.8619896109158844e-05
mlp_physics,mlp,physics,lopo,citation::olson nasa tm 100195 1987,"Olson, NASA TM-100195 (1987)",37,37,1.0,,,0.0017169397810829386
mlp_physics,mlp,physics,lopo,citation::olson s l and j s t ien near limit flame spread over a thin solid fuel in 0 symposium international on combustion vol 22 no 1 1988 pp 1213 1222 the combustion institute,"Olson, S. L., and J. S. T�ien. �Near-Limit Flame Spread over a Thin Solid Fuel in 0.� Symposium (Int",71,71,0.9436619718309859,0.9701492537313433,0.9981779991186878,0.0341012140084776
mlp_physics,mlp,physics,lopo,citation::s nchez tarifa c and b l zaro experiments conducted on combustion at 0 in the texus 38 sounding rocket first international symposium on 0 2000,"S�nchez-Tarifa, C., and B. L�zaro. 'Experiments Conducted on Combustion at 0 in the TEXUS-38 Soundin",5,5,1.0,,,0.1879506981093268
mlp_physics,mlp,physics,lopo,citation::s nchez tarifa c and g l pez juste a study of the combustion problems of solid materials at conditions existing in space stations esa sp 433 1999,"S�nchez-Tarifa, C., and G. L�pez Juste. 'A Study of the Combustion Problems of Solid Materials at Co",11,11,1.0,,,0.06333325499259318
mlp_physics,mlp,physics,lopo,citation::s nchez tarifa c and m rodr guez combustion and flammability characteristics of solids at 0 in very small velocity flows 1999,"S�nchez-Tarifa, C., and M. Rodr�guez. 'Combustion and Flammability Characteristics of Solids at 0 in",13,13,1.0,,,2.205930099508945e-06
mlp_physics,mlp,physics,lopo,citation::son youngjin paul d ronney and suleyman gokoglu comparison of carbon dioxide and helium as fire extinguishing agents for spacecraft nasa cp 2004 213205 vol2 2004 pp 409 418,"Son, Youngjin, Paul D. Ronney, and Suleyman Gokoglu. ""Comparison of Carbon Dioxide and Helium as Fir",87,87,0.9425287356321839,0.6451219512195122,0.9576865510444362,0.050294087437597036
mlp_physics,mlp,physics,lopo,citation::takahashi shuhei et al effect of ambient gas on flame spread over a solid material in 0 j jpn soc 0 appl 24 3 2007 225 230,"Takahashi, Shuhei, et al. 'Effect of Ambient Gas on Flame Spread over a Solid Material in 0.' J. Jpn",113,113,0.9646017699115044,0.8899082568807339,0.9957221475584057,0.09547123004816932
mlp_physics,mlp,physics,lopo,citation::takahashi shuhei takeshi nagumo kazunori wakai and subrata bhattacharjee effects of ambient condition on flame spread over a thin pmma sheet jsme international journal series b 43 4 2000 556 562,"Takahashi Shuhei, Takeshi Nagumo, Kazunori Wakai, and Subrata Bhattacharjee. ""Effects of Ambient Con",76,76,1.0,,,0.08175920823742432
mlp_physics,mlp,physics,lopo,citation::urban david et al solid fuel ignition testing for lunar applications theory and experimental results,"Urban, David, et al. ""Solid Fuel Ignition Testing for Lunar Applications, Theory and Experimental Re",300,300,0.4866666666666667,0.5316447251378758,0.5076767368173761,0.30971135010953815
mlp_physics,mlp,physics,lopo,citation::urban david l interactions between flames on parallel solid surfaces nasa 0 combustion workshop n96 15588 1997,"Urban, David L. �Interactions between Flames on Parallel Solid Surfaces.� NASA 0 Combustion Workshop",9,9,1.0,,,0.45018478877504237
mlp_physics,mlp,physics,lopo,doi::10.1007/s10694-019-00860-6,"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas",88,88,0.6590909090909091,0.7364942528735633,0.8135388883700897,0.32836162190986556
mlp_physics,mlp,physics,lopo,doi::10.1007/s10694-019-00862-4,"Kobayashi, Yoshinari, et al. ""Opposed flame spread over polyethylene under variable flow velocity an",28,28,0.32142857142857145,0.8479532163742689,0.6712708587708588,0.2561736526467936
mlp_physics,mlp,physics,lopo,doi::10.1007/s10694-019-00878-w,"Vetturini, Anthony, Wohan Cui, Ya-Ting Liao, Sandra Olson, and Paul Ferkul. ""Flame Spread Over Ultra",8,8,1.0,,,0.059730934191084106
mlp_physics,mlp,physics,lopo,doi::10.1007/s10694-019-00880-2,Takahashi et al. Fire Technology (2020),307,307,0.42996742671009774,0.5529004329004329,0.4642180514540125,0.3368093670515576
mlp_physics,mlp,physics,lopo,doi::10.1007/s10694-019-00896-8,"Wu, Chuanjia, Shuangfeng Wang, Feng Zhu, Xinyan Huang, and Yongli Yin. ""Opposed Flame Spread over Cy",69,69,0.9710144927536232,0.7835820895522387,0.9924647717959727,0.03656538292638
mlp_physics,mlp,physics,lopo,doi::10.1007/s10694-019-00935-4,"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gr",72,72,0.6388888888888888,0.6605351170568562,0.8022253503362136,0.23151197760839073
mlp_physics,mlp,physics,lopo,doi::10.1007/s12217-015-9419-z,"Wang, Shuangfeng, Jun Hu, Yuan Xiao, Tan Ren, and Feng Zhu. ""Opposed-flow Flame Spread Over Solid Fu",7,7,1.0,,,0.0367293141213203
mlp_physics,mlp,physics,lopo,doi::10.1007/s12217-018-9655-0,"Zhu, Feng, Shuangfeng Wang, and Zhanbin Lu. ""A Comparative Study of Near-Limit Flame Spread Over a T",78,78,0.782051282051282,0.7830279652844745,0.9205999779697995,0.1251655124434146
mlp_physics,mlp,physics,lopo,doi::10.1007/s12217-022-09945-4,"Zhu, Feng, Xinyan Huang, and Shuangfeng Wang. ""Flame Spread over Polyethylene Film: Effects of Gravi",11,11,1.0,,,0.045988184891088094
mlp_physics,mlp,physics,lopo,doi::10.1007/s12217-024-10106-y,"Sharma, Ankit, et al. ""Effects of Confinement on Opposed-Flow Flame Spread over Cellulose and Polyme",12,12,1.0,,,0.20183055811550887
mlp_physics,mlp,physics,lopo,doi::10.1007/s12217-024-10147-3,"Kumar, Vipin, Prema Prescilla T., Amit Kumar, Akash Gupta, and Payal Sharma. ""An Experimental Study ",34,34,1.0,,,0.003276516066982956
mlp_physics,mlp,physics,lopo,doi::10.1016/j.actaastro.2017.10.019,"Bolodyan, Ivan A., et al. �Analysis of Statistical Data about Design of Fire-Safe Materials in Oxyge",24,24,1.0,,,0.09924844466115534
mlp_physics,mlp,physics,lopo,doi::10.1016/j.actaastro.2019.01.044,"Bolodyan, Ivan Ardashevich, et al. �Research of Combustion Process of Construction Polymeric Materia",35,35,0.7428571428571429,0.7735042735042735,0.9125257773009258,0.41909751688913893
mlp_physics,mlp,physics,lopo,doi::10.1016/j.actaastro.2020.05.043,"Melikhov, A. S., I. A. Bolodyan, and L. T. Tanklevskiy. �Fire Safety Provision in Inhabited Pressuri",67,67,1.0,,,0.2050348171771954
mlp_physics,mlp,physics,lopo,doi::10.1016/j.combustflame.2008.05.023,"Kleinhenz, Julie, et al. ""Pressure modeling of upward flame spread and burning rates over solids in ",32,32,1.0,,,0.10736381128401795
mlp_physics,mlp,physics,lopo,doi::10.1016/j.combustflame.2009.01.015,"Olson et al., Combust. Flame 156 (2009) 1214�1226",57,57,0.6842105263157895,0.5306267806267806,0.6628850446386376,0.2637782075895111
mlp_physics,mlp,physics,lopo,doi::10.1016/j.combustflame.2009.01.015,"Olson, Sandra L., et al. �Experimental Comparison of Opposed and Concurrent Flame Spread in a Forced",51,51,0.9803921568627451,0.42,0.9834400013750121,0.5670248587568674
mlp_physics,mlp,physics,lopo,doi::10.1016/j.combustflame.2013.03.029,Takahashi et al. (2013) Extinction limits of spreading flames over wires in 0,18,18,0.8333333333333334,0.6000000000000001,0.9068521402344931,0.3208733871615759
mlp_physics,mlp,physics,lopo,doi::10.1016/j.combustflame.2018.10.012,"Olson, Sandra L., et al. �Flame Spread: Effects of 0 and Scale.� Combustion and Flame, vol. 212, 202",22,22,1.0,,,0.11452528375467433
mlp_physics,mlp,physics,lopo,doi::10.1016/j.combustflame.2019.03.040,"Zhu, Feng, Zhanbin Lu, Shuangfeng Wang, and Yongli Yin. ""0 Diffusion Flame Spread over a Thick Solid",16,16,0.5,1.0,1.0,0.18532321853543554
mlp_physics,mlp,physics,lopo,doi::10.1016/j.combustflame.2020.07.044,"Guibaud, Augustin, Jean-Marie Citerne, Jean-Louis Consalvi, and Guillaume Legros. ""On the Effects of",91,91,1.0,,,0.0022647421575447114
mlp_physics,mlp,physics,lopo,doi::10.1016/j.combustflame.2020.08.038,"Guibaud, Augustin, Jean-Marie Citerne, Jean-Louis Consalvi, and Guillaume Legros. ""On the Effects of",9,9,1.0,,,0.004620212757849234
mlp_physics,mlp,physics,lopo,doi::10.1016/j.combustflame.2020.09.003,"Guibaud, Augustin, Jean-Louis Consalvi, Jean-Marie Citerne, and Guillaume Legros. ""Pressure Effects ",6,6,1.0,,,1.1797323828943718e-06
mlp_physics,mlp,physics,lopo,doi::10.1016/j.combustflame.2020.12.005,"Carney, Ama, Yanjun Li, Ya-Ting Liao, Sandra Olson, and Paul Ferkul. ""Concurrent-flow flame spread o",5,5,0.6,0.5,0.6,0.257932309620859
mlp_physics,mlp,physics,lopo,doi::10.1016/j.combustflame.2020.12.042,"Li, Yanjun, et al. ""Experimental study of concurrent-flow flame spread over thin solids in confined ",3,3,1.0,,,0.021970529735483524
mlp_physics,mlp,physics,lopo,doi::10.1016/j.combustflame.2022.112009,"Rojas-Alva, Ulises, Frederik M�ller-Poulsen, Sze-Lok Man, Cameron Creamer, David Hanna, and Grunde J",103,103,0.5339805825242718,0.18314393939393936,0.37836840576212866,0.4999695880951719
mlp_physics,mlp,physics,lopo,doi::10.1016/j.combustflame.2022.112559,"Olson, Sandra L., et al. �The Effect of Duct Size, Sample Size, and Fuel Composition on Concurrent F",8,8,1.0,,,0.08738108198632988
mlp_physics,mlp,physics,lopo,doi::10.1016/j.firesaf.2015.11.011,"Bhattacharjee, Subrata, Matthew Laue, Luca Carmignani, Paul Ferkul, and Sandra Olson. ""Opposed-Flow ",22,22,0.6818181818181818,0.4666666666666667,0.8175757575757576,0.3040471329247051
mlp_physics,mlp,physics,lopo,doi::10.1016/j.firesaf.2023.103989,"Konno, Yusuke, et al. ""Application of ISO 4589-4 to determine limiting oxygen concentrations for opp",398,398,0.6859296482412061,0.5674432234432234,0.7099391308009094,0.25079617203844357
mlp_physics,mlp,physics,lopo,doi::10.1016/j.firesaf.2024.104267,"Olson, S. L., et al. �Partial Gravity Flammability of Cast PMMA Rods in Concurrent Axial Stagnation ",35,35,0.5428571428571428,0.6891447368421053,0.7540261366201937,0.23392533751829658
mlp_physics,mlp,physics,lopo,doi::10.1016/j.firesaf.2024.104329,"Ma, Yuxuan, Fangsi Ren, Taro Takemata, Shinji Nakaya, and Mitsuhiro Tsue. ""Near-Limit Downward/Oppos",283,283,0.6254416961130742,0.5063959066197634,0.6637004226662357,0.3672878786609133
mlp_physics,mlp,physics,lopo,doi::10.1016/j.proci.2014.07.017,Takahashi et al. �Simplified Model for Predicting Difference between Flammability Limits of a Thin M,137,137,0.8102189781021898,0.8804573804573804,0.9706241607375965,0.18119308909497642
mlp_physics,mlp,physics,lopo,doi::10.1016/j.proci.2016.06.025,"Bhattacharjee, Subrata, Ahmet Simsek, Frank Miller, Sandra L. Olson, and Paul V. Ferkul. ""Radiative,",20,20,1.0,,,0.09896129382124133
mlp_physics,mlp,physics,lopo,doi::10.1016/j.proci.2016.06.028,"Zhao, Xiaoyang, et al. 'Concurrent flame growth, spread, and quenching over composite fabric samples",16,16,0.625,0.8,0.9073412698412698,0.1936085799144785
mlp_physics,mlp,physics,lopo,doi::10.1016/j.proci.2018.05.007,"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow ach",30,30,1.0,,,0.29701034325284253
mlp_physics,mlp,physics,lopo,doi::10.1016/j.proci.2018.06.022,"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fer",83,83,0.9397590361445783,0.7128205128205128,0.9693349955424166,0.09295229444452285
mlp_physics,mlp,physics,lopo,doi::10.1016/j.proci.2020.05.005,"Nagachi, Masashi, et al. ""Effect of ambient pressure on the extinction limit for opposed flame sprea",25,25,0.8,0.87,0.9659113628982555,0.1304126545631773
mlp_physics,mlp,physics,lopo,doi::10.1016/j.proci.2022.07.002,"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, a",245,245,0.6693877551020408,0.7377672387834989,0.8551732786312006,0.20918099100876553
mlp_physics,mlp,physics,lopo,doi::10.1016/j.proci.2022.08.030,"Li, Y., et al. ""Effects of flame retardants on extinction limits, spread rate, and smoke release in ",13,13,0.6153846153846154,0.7875,0.86875,0.26548354185363776
mlp_physics,mlp,physics,lopo,doi::10.1016/j.proci.2024.105199,"Konno, Yusuke, et al. ""Downward flame spread and extinction over electric wires placed in a Ground.""",13,13,1.0,,,0.004483776133102315
mlp_physics,mlp,physics,lopo,doi::10.1016/j.proci.2024.105199,"Yusuke Konno, Shoryu Ishikawa, Nozomu Hashimoto, and Osamu Fujita. ""Downward flame spread and extinc",25,25,0.52,0.717948717948718,0.7122088606400347,0.3725117401582503
mlp_physics,mlp,physics,lopo,doi::10.1016/j.proci.2024.105255,"Li, Yutao, et al. ""Cyclic pattern along the downward flame spread over Cylindrical samples in partia",13,13,0.7692307692307693,1.0,0.9999999999999999,0.34778855467363423
mlp_physics,mlp,physics,lopo,doi::10.1016/j.proci.2024.105358,"Ries, Eigenbrod, and Meyer, Proc. Combust. Inst. 40 (2024) 105358",35,35,1.0,,,0.05098629226202556
mlp_physics,mlp,physics,lopo,doi::10.1016/j.proci.2024.105766,"Ma, Yuxuan, et al. ""Downward flame spread over electrical wires in quiescent low pressures: Similari",30,30,1.0,,,0.31913414699832265
mlp_physics,mlp,physics,lopo,doi::10.1016/j.proci.2024.105775,"Kumar, Vipin, et al. ""Flame spread over thin circular ducts."" Proceedings of the Combustion Institut",60,60,1.0,,,0.04063401921690606
mlp_physics,mlp,physics,lopo,doi::10.1016/s0010-2180(00)00249-2,"Olson, Sandra L., et al. �Experimental Observations of Spot Radiative Ignition and Subsequent Three-",32,32,0.90625,0.36206896551724144,0.9105158265218962,0.1575739258740868
mlp_physics,mlp,physics,lopo,doi::10.1016/s0010-2180(02)00501-1,"Bhattacharjee, Subrata, Kazunori Wakai, and Shuhei Takahashi. ""Predictions of a Critical Fuel Thickn",18,18,0.3888888888888889,0.6753246753246754,0.5952380952380952,0.5219422510263166
mlp_physics,mlp,physics,lopo,doi::10.1016/s0010-2180(99)00084-x,"Yang, Jiann C., Anthony Hamins, and Michelle K. Donnelly. ""Reduced Gravity Combustion of Thermoplast",39,39,1.0,,,0.0813893470228195
mlp_physics,mlp,physics,lopo,doi::10.1016/s0082-0784(00)80697-9,Fujita et al. (2000) Radiative ignition of paper in 0,8,8,1.0,,,0.12432215182155881
mlp_physics,mlp,physics,lopo,doi::10.1016/s0082-0784(00)80715-8,"Fujita, Osamu, Masao Kikuchi, Kenichi Ito, and Katsuhiro Nishizawa. ""Effective mechanisms to determi",33,33,1.0,,,0.023008390424431313
mlp_physics,mlp,physics,lopo,doi::10.1016/s0082-0784(06)80816-7,"Sacksteder, Kurt R., and James S. T�ien. �Buoyant Downward Diffusion Flame Spread and Extinction in ",69,69,0.9130434782608695,0.917989417989418,0.9916881047583062,0.08688167846131029
mlp_physics,mlp,physics,lopo,doi::10.1016/s0082-0784(98)80017-6,Kikuchi et al. (1998) Flame spread over ETFE wire insulation in 0,30,30,1.0,,,0.0120104267357096
mlp_physics,mlp,physics,lopo,doi::10.1016/s1540-7489(02)80211-3,"Feier, Ioan I., et al. 'Upward flame spread over thin solids in partial gravity.' Proceedings of the",39,39,0.41025641025641024,0.03804347826086956,0.25797135826350964,0.5852735890826255
mlp_physics,mlp,physics,lopo,doi::10.1016/s1540-7489(02)80310-8,"Fujita, Osamu, Katsuhiro Nishizawa, and Kenichi Ito. ""Effect of low external flow on flame spread ov",21,21,1.0,,,0.003931135220703652
mlp_physics,mlp,physics,lopo,doi::10.1016/s1540-7489(02)80314-5,"Takahashi, Shuhei, Manabu Kondou, Kazunori Wakai, and Subrata Bhattacharjee. ""Effect of radiation lo",81,81,0.8518518518518519,0.6763285024154589,0.9290350130391003,0.12387940158738431
mlp_physics,mlp,physics,lopo,doi::10.1016/s1540-7489(02)80315-7,"Son, Youngjin, and Paul D. Ronney. ""Radiation-Driven Flame Spread over Thermally Thick Fuels in Quie",40,40,1.0,,,0.04949639803488881
mlp_physics,mlp,physics,lopo,doi::10.1038/s41598-017-18398-4,"Link, Shmuel, Xinyan Huang, Carlos Fernandez-Pello, Sandra Olson, and Paul Ferkul. ""The Effect of Gr",85,85,0.8352941176470589,0.7052313883299799,0.9375797860066781,0.13236727833729778
mlp_physics,mlp,physics,lopo,doi::10.1080/00102200490276773,"Olson, Sandra L., et al. �Sounding Rocket 0 Experiments Elucidating Diffusive and Radiative Transpor",55,55,0.9818181818181818,0.5555555555555556,0.9895117219168597,0.19161179778210077
mlp_physics,mlp,physics,lopo,doi::10.1080/00102209108951711,"Olson, S. L., et al. �Mechanisms of 0 Flame Spread over a Thin Solid Fuel: Oxygen and Opposed Flow E",47,47,0.9361702127659575,0.9696969696969697,0.9979087538019884,0.08990829193396667
mlp_physics,mlp,physics,lopo,doi::10.1080/01457632.2025.2529751,"Basavanahalli Vrushabhendra, Manu, Kambam Naresh, Amit Kumar, Akash Gupta, and Payal Sharma. ""Role o",8,8,1.0,,,0.0066421906526059615
mlp_physics,mlp,physics,lopo,doi::10.15011/jasma.35.350104,Mizutani et al. (2018) Limiting Oxygen Concentration Trend of ETFE-Insulated Wires under 0,10,10,1.0,,,0.09863941899648979
mlp_physics,mlp,physics,lopo,doi::10.2322/tastj.16.28,"Takahashi, S., Maruta, K. (2018) Prediction of Limiting Oxygen Concentration of Thin Materials in 0.",40,40,0.5,0.57,0.5778995234120095,0.25761503295733856
mlp_physics,mlp,physics,lopo,doi::10.2514/6.2012-3492,"Olson, S. L., and P. V. Ferkul. �Evaluating Material Flammability in 0 and Martian Gravity Compared ",26,26,0.5,0.5739644970414202,0.6250134531130005,0.32337687125189596
mlp_physics,mlp,physics,lopo,doi::10.32865/2346/102744,"Thomsen, Maria, et al. ""Extinction of Opposed Flame Spread and Regression Burning of Thick Solid Fue",5,5,1.0,,,0.00756882430538468
mlp_physics,mlp,physics,lopo,doi::10.5802/crmeca.149,"Coimbra, Alain, et al. ""An engineering model for creeping flame spread over idealized electrical wir",20,20,1.0,,,0.003828112797927119
svm_all,svm,all,extrapolation_grouped,citation::andracchio charles r and john c aydelott comparison of flame spreading over thin flat surfaces in normal gravity and weightlessness in an oxygen environment nasa technical memorandum nasa tm x 1992 1970,"Andracchio, Charles R., and John C. Aydelott. �Comparison of Flame Spreading over Thin Flat Surfaces",30,10,1.0,,,0.09555872467788289
svm_all,svm,all,extrapolation_grouped,citation::andracchio charles r and thomas h cochran burning of solids in oxygen rich environments in normal and reduced gravity nasa technical memorandum x 3055 national aeronautics and space administration may 1974,"Andracchio, Charles R., and Thomas H. Cochran.�Burning of Solids in Oxygen-Rich Environments in Norm",54,18,1.0,,,0.10283440253442101
svm_all,svm,all,extrapolation_grouped,citation::andracchio charles r and thomas h cochran gravity effects on flame spreading over solid surfaces nasa technical note d 8228 national aeronautics and space administration may 1976,"Andracchio, Charles R., and Thomas H. Cochran.�Gravity Effects on Flame Spreading over Solid Surface",222,74,0.9459459459459459,0.6908730158730159,0.975182769558484,0.1182578475450698
